,日期,最高温度,最低温度,天气,风向,风力,aqi,aqiinfo,aqilevel,city
2022-08-06,2022-08-06,30℃,19℃,多云~小雨,西南风,2级,24,优,1,绥化
2022-08-07,2022-08-07,26℃,16℃,小雨,西南风,3级,25,优,1,绥化
2022-08-08,2022-08-08,25℃,15℃,晴,西风,3级,19,优,1,绥化
2022-08-09,2022-08-09,26℃,16℃,晴,西南风,3级,22,优,1,绥化
2022-08-10,2022-08-10,26℃,15℃,多云~晴,西风,3级,24,优,1,绥化
2022-08-11,2022-08-11,25℃,14℃,多云~晴,西北风,2级,29,优,1,绥化
2022-08-12,2022-08-12,26℃,14℃,多云~阵雨,西风,2级,22,优,1,绥化
2022-08-13,2022-08-13,23℃,15℃,多云,西南风,2级,26,优,1,绥化
2022-08-14,2022-08-14,26℃,18℃,阴~多云,南风,1级,22,优,1,绥化
2022-08-15,2022-08-15,27℃,16℃,多云,东北风,2级,22,优,1,绥化
2022-08-16,2022-08-16,28℃,18℃,晴,西北风,2级,22,优,1,绥化
2022-08-17,2022-08-17,28℃,17℃,晴~多云,西南风,3级,32,优,1,绥化
2022-08-18,2022-08-18,27℃,19℃,多云~暴雨,西南风,3级,34,优,1,绥化
2022-08-19,2022-08-19,21℃,15℃,多云~晴,东北风,3级,38,优,1,绥化
2022-08-20,2022-08-20,22℃,13℃,多云,西风,3级,24,优,1,绥化
2022-08-21,2022-08-21,23℃,14℃,多云~中雨,西南风,2级,24,优,1,绥化
2022-08-22,2022-08-22,16℃,12℃,大雨~晴,西北风,3级,16,优,1,绥化
2022-08-23,2022-08-23,23℃,11℃,晴~多云,西北风,3级,15,优,1,绥化
2022-08-24,2022-08-24,24℃,12℃,多云,西南风,3级,20,优,1,绥化
2022-08-25,2022-08-25,19℃,10℃,多云~晴,西南风,3级,17,优,1,绥化
2022-08-26,2022-08-26,20℃,11℃,多云~小雨,西南风,3级,19,优,1,绥化
2022-08-27,2022-08-27,22℃,10℃,多云~晴,西北风,2级,19,优,1,绥化
2022-08-28,2022-08-28,25℃,15℃,晴,西南风,3级,23,优,1,绥化
2022-08-29,2022-08-29,21℃,12℃,多云,西南风,2级,27,优,1,绥化
2022-08-30,2022-08-30,22℃,13℃,雾~小雨,南风,3级,26,优,1,绥化
2022-08-31,2022-08-31,24℃,10℃,多云~阵雨,西南风,2级,27,优,1,绥化
2022-08-02,2022-08-02,25,15,,,,,,,
2022-08-25,2022-08-25,,,,,,,,,
2022-08-01,2022-08-01,29℃,21℃,大雨~阵雨,西南风,2级,39,优,1,佳木斯
2022-08-02,2022-08-02,32℃,23℃,多云~阵雨,西南风,2级,36,优,1,佳木斯
2022-08-03,2022-08-03,33℃,22℃,多云,西南风,2级,39,优,1,佳木斯
2022-08-04,2022-08-04,33℃,23℃,多云~小雨,西南风,2级,37,优,1,佳木斯
2022-08-05,2022-08-05,29℃,21℃,中雨~多云,西南风,3级,30,优,1,佳木斯
2022-08-06,2022-08-06,31℃,20℃,多云,西南风,3级,24,优,1,佳木斯
2022-08-07,2022-08-07,24℃,19℃,小雨~中雨,西南风,2级,30,优,1,佳木斯
2022-08-08,2022-08-08,27℃,16℃,晴,西风,3级,19,优,1,佳木斯
2022-08-09,2022-08-09,26℃,17℃,晴,西南风,4级,22,优,1,佳木斯
2022-08-10,2022-08-10,26℃,15℃,小雨~多云,西南风,4级,23,优,1,佳木斯
2022-08-11,2022-08-11,24℃,13℃,小雨~多云,西南风,2级,27,优,1,佳木斯
2022-08-12,2022-08-12,25℃,15℃,小雨~多云,西风,2级,17,优,1,佳木斯
2022-08-13,2022-08-13,27℃,15℃,多云,西南风,2级,22,优,1,佳木斯
2022-08-14,2022-08-14,26℃,16℃,多云,西南风,2级,20,优,1,佳木斯
2022-08-15,2022-08-15,26℃,15℃,雾~多云,东北风,2级,29,优,1,佳木斯
2022-08-16,2022-08-16,28℃,16℃,晴,西北风,2级,29,优,1,佳木斯
2022-08-17,2022-08-17,30℃,17℃,晴~多云,西南风,2级,41,优,1,佳木斯
2022-08-18,2022-08-18,29℃,19℃,多云~中雨,西南风,3级,36,优,1,佳木斯
2022-08-19,2022-08-19,18℃,13℃,大雨~多云,东北风,3级,16,优,1,佳木斯
2022-08-20,2022-08-20,23℃,13℃,阴~多云,西南风,4级,17,优,1,佳木斯
2022-08-21,2022-08-21,23℃,14℃,多云~小雨,西南风,3级,20,优,1,佳木斯
2022-08-22,2022-08-22,18℃,14℃,大雨~小雨,西南风,3级,23,优,1,佳木斯
2022-08-23,2022-08-23,23℃,11℃,多云,西北风,4级,20,优,1,佳木斯
2022-08-24,2022-08-24,24℃,13℃,多云~小雨,西南风,3级,26,优,1,佳木斯
2022-08-25,2022-08-25,20℃,10℃,小雨~多云,西南风,3级,17,优,1,佳木斯
2022-08-26,2022-08-26,21℃,9℃,小雨~多云,西南风,3级,16,优,1,佳木斯
2022-08-27,2022-08-27,18℃,10℃,多云,西风,2级,25,优,1,佳木斯
2022-08-28,2022-08-28,25℃,12℃,多云,西南风,2级,25,优,1,佳木斯
2022-08-29,2022-08-29,24℃,12℃,小雨,西南风,2级,28,优,1,佳木斯
2022-08-30,2022-08-30,22℃,12℃,多云,西南风,2级,39,优,1,佳木斯
2022-08-31,2022-08-31,24℃,13℃,小雨~阵雨,西南风,2级,33,优,1,佳木斯
2022-08-04,2022-08-04,25,15,,,,,,,
2022-08-26,2022-08-26,,,,,,,,,
2022-08-01,2022-08-01,30℃,23℃,多云~阵雨,西南风,2级,25,优,1,双鸭山
2022-08-02,2022-08-02,33℃,23℃,多云~小雨,西南风,2级,29,优,1,双鸭山
2022-08-03,2022-08-03,33℃,23℃,多云,西南风,2级,28,优,1,双鸭山
2022-08-04,2022-08-04,32℃,23℃,多云~小雨,西南风,2级,28,优,1,双鸭山
2022-08-05,2022-08-05,29℃,22℃,大雨~阵雨,西南风,3级,28,优,1,双鸭山
2022-08-06,2022-08-06,30℃,20℃,多云~晴,西南风,3级,23,优,1,双鸭山
2022-08-07,2022-08-07,25℃,20℃,小雨~大雨,西南风,2级,20,优,1,双鸭山
2022-08-08,2022-08-08,27℃,16℃,晴,西风,3级,19,优,1,双鸭山
2022-08-09,2022-08-09,25℃,18℃,晴,西南风,4级,22,优,1,双鸭山
2022-08-10,2022-08-10,26℃,16℃,小雨~多云,西南风,4级,28,优,1,双鸭山
2022-08-11,2022-08-11,24℃,15℃,多云,西南风,2级,19,优,1,双鸭山
2022-08-12,2022-08-12,25℃,16℃,多云~阵雨,西风,2级,17,优,1,双鸭山
2022-08-13,2022-08-13,26℃,16℃,多云~阵雨,西南风,2级,21,优,1,双鸭山
2022-08-14,2022-08-14,25℃,15℃,多云,西风,2级,19,优,1,双鸭山
2022-08-15,2022-08-15,26℃,17℃,多云,东北风,2级,22,优,1,双鸭山
2022-08-16,2022-08-16,27℃,17℃,晴,西北风,2级,28,优,1,双鸭山
2022-08-17,2022-08-17,30℃,19℃,晴,西南风,2级,21,优,1,双鸭山
2022-08-18,2022-08-18,28℃,20℃,多云~小雨,西南风,3级,25,优,1,双鸭山
2022-08-19,2022-08-19,19℃,15℃,大雨~小雨,西北风,2级,25,优,1,双鸭山
2022-08-20,2022-08-20,23℃,14℃,晴~多云,西风,4级,23,优,1,双鸭山
2022-08-21,2022-08-21,23℃,16℃,多云~小雨,西南风,3级,20,优,1,双鸭山
2022-08-22,2022-08-22,18℃,14℃,大雨~小雨,西南风,3级,21,优,1,双鸭山
2022-08-23,2022-08-23,23℃,13℃,多云~晴,西北风,5级,22,优,1,双鸭山
2022-08-24,2022-08-24,24℃,15℃,多云~阵雨,西南风,3级,21,优,1,双鸭山
2022-08-25,2022-08-25,22℃,13℃,小雨~多云,西南风,3级,18,优,1,双鸭山
2022-08-26,2022-08-26,21℃,11℃,晴,西南风,3级,17,优,1,双鸭山
2022-08-27,2022-08-27,14℃,13℃,小雨~多云,西南风,1级,20,优,1,双鸭山
2022-08-28,2022-08-28,24℃,15℃,晴~多云,西风,3级,20,优,1,双鸭山
2022-08-29,2022-08-29,23℃,13℃,小雨~阵雨,西南风,2级,20,优,1,双鸭山
2022-08-30,2022-08-30,21℃,14℃,多云,西南风,1级,21,优,1,双鸭山
2022-08-31,2022-08-31,24℃,14℃,多云~阵雨,西南风,2级,28,优,1,双鸭山
2022-08-02,2022-08-02,25,17,,,,,,,
2022-08-26,2022-08-26,,,,,,,,,
2022-08-01,2022-08-01,31℃,22℃,多云~晴,西南风,2级,45,优,1,哈尔滨
2022-08-02,2022-08-02,33℃,23℃,多云,西南风,2级,43,优,1,哈尔滨
2022-08-03,2022-08-03,34℃,22℃,多云,西南风,2级,50,优,1,哈尔滨
2022-08-04,2022-08-04,32℃,23℃,多云~大雨,南风,2级,45,优,1,哈尔滨
2022-08-05,2022-08-05,29℃,20℃,多云,西南风,4级,37,优,1,哈尔滨
2022-08-06,2022-08-06,30℃,20℃,多云~雷阵雨,西南风,2级,27,优,1,哈尔滨
2022-08-07,2022-08-07,26℃,18℃,多云,西南风,3级,29,优,1,哈尔滨
2022-08-08,2022-08-08,25℃,16℃,晴,西风,3级,17,优,1,哈尔滨
2022-08-09,2022-08-09,27℃,16℃,晴,西南风,3级,34,优,1,哈尔滨
2022-08-10,2022-08-10,27℃,16℃,多云~晴,西南风,3级,30,优,1,哈尔滨
2022-08-11,2022-08-11,26℃,15℃,多云,西风,2级,33,优,1,哈尔滨
2022-08-12,2022-08-12,25℃,16℃,多云,西风,2级,27,优,1,哈尔滨
2022-08-13,2022-08-13,26℃,15℃,暴雨~多云,西南风,3级,47,优,1,哈尔滨
2022-08-14,2022-08-14,25℃,18℃,雾~多云,南风,2级,44,优,1,哈尔滨
2022-08-15,2022-08-15,27℃,17℃,多云,东北风,2级,36,优,1,哈尔滨
2022-08-16,2022-08-16,28℃,17℃,晴,西北风,2级,43,优,1,哈尔滨
2022-08-17,2022-08-17,29℃,18℃,多云,南风,2级,39,优,1,哈尔滨
2022-08-18,2022-08-18,28℃,21℃,多云~大雨,西南风,3级,50,优,1,哈尔滨
2022-08-19,2022-08-19,22℃,15℃,小雨~晴,西北风,3级,31,优,1,哈尔滨
2022-08-20,2022-08-20,23℃,15℃,多云,西风,3级,22,优,1,哈尔滨
2022-08-21,2022-08-21,22℃,16℃,小雨~中雨,东南风,2级,25,优,1,哈尔滨
2022-08-22,2022-08-22,19℃,13℃,中雨~多云,西南风,3级,24,优,1,哈尔滨
2022-08-23,2022-08-23,23℃,13℃,晴~多云,西北风,3级,19,优,1,哈尔滨
2022-08-24,2022-08-24,25℃,14℃,多云,西南风,3级,26,优,1,哈尔滨
2022-08-25,2022-08-25,20℃,11℃,中雨~多云,西南风,3级,24,优,1,哈尔滨
2022-08-26,2022-08-26,21℃,11℃,阴~阵雨,西南风,3级,15,优,1,哈尔滨
2022-08-27,2022-08-27,22℃,11℃,多云~晴,西北风,2级,23,优,1,哈尔滨
2022-08-28,2022-08-28,24℃,16℃,晴~多云,西南风,3级,27,优,1,哈尔滨
2022-08-29,2022-08-29,19℃,11℃,小雨~多云,南风,2级,30,优,1,哈尔滨
2022-08-30,2022-08-30,22℃,13℃,多云,南风,3级,24,优,1,哈尔滨
2022-08-31,2022-08-31,25℃,11℃,雾~阵雨,西南风,2级,37,优,1,哈尔滨
2022-08-03,2022-08-03,26,16,,,,,,,
2022-08-29,2022-08-29,,,,,,,,,
2022-08-01,2022-08-01,30℃,21℃,大雨~多云,西南风,1级,26,优,1,七台河
2022-08-02,2022-08-02,32℃,22℃,多云,西南风,1级,36,优,1,七台河
2022-08-03,2022-08-03,31℃,21℃,多云,西风,2级,39,优,1,七台河
2022-08-04,2022-08-04,32℃,21℃,多云~阵雨,西风,2级,40,优,1,七台河
2022-08-05,2022-08-05,30℃,20℃,小雨~多云,西南风,3级,25,优,1,七台河
2022-08-06,2022-08-06,31℃,19℃,多云,西风,2级,25,优,1,七台河
2022-08-07,2022-08-07,24℃,19℃,小雨~中雨,南风,2级,37,优,1,七台河
2022-08-08,2022-08-08,26℃,16℃,多云~晴,西北风,3级,22,优,1,七台河
2022-08-09,2022-08-09,26℃,16℃,晴,西南风,3级,23,优,1,七台河
2022-08-10,2022-08-10,26℃,16℃,多云~晴,西南风,3级,28,优,1,七台河
2022-08-11,2022-08-11,23℃,15℃,中雨~阵雨,西风,2级,24,优,1,七台河
2022-08-12,2022-08-12,24℃,13℃,多云,西北风,2级,23,优,1,七台河
2022-08-13,2022-08-13,25℃,14℃,小雨~多云,西南风,1级,34,优,1,七台河
2022-08-14,2022-08-14,23℃,14℃,多云,西北风,2级,30,优,1,七台河
2022-08-15,2022-08-15,23℃,15℃,多云,东风,2级,42,优,1,七台河
2022-08-16,2022-08-16,26℃,16℃,多云~晴,西北风,2级,44,优,1,七台河
2022-08-17,2022-08-17,28℃,16℃,晴,西南风,2级,37,优,1,七台河
2022-08-18,2022-08-18,29℃,19℃,多云~阵雨,西南风,2级,32,优,1,七台河
2022-08-19,2022-08-19,22℃,13℃,中雨~多云,西南风,3级,22,优,1,七台河
2022-08-20,2022-08-20,23℃,14℃,多云,西风,4级,24,优,1,七台河
2022-08-21,2022-08-21,21℃,14℃,多云~小雨,西风,3级,23,优,1,七台河
2022-08-22,2022-08-22,20℃,13℃,小雨~阵雨,西南风,3级,16,优,1,七台河
2022-08-23,2022-08-23,21℃,12℃,多云~晴,西北风,5级,26,优,1,七台河
2022-08-24,2022-08-24,23℃,12℃,多云,西北风,2级,35,优,1,七台河
2022-08-25,2022-08-25,23℃,10℃,中雨~多云,西南风,2级,22,优,1,七台河
2022-08-26,2022-08-26,21℃,10℃,小雨~阵雨,西南风,2级,18,优,1,七台河
2022-08-27,2022-08-27,13℃,11℃,中雨~多云,西北风,2级,16,优,1,七台河
2022-08-28,2022-08-28,23℃,12℃,多云,西北风,2级,31,优,1,七台河
2022-08-29,2022-08-29,21℃,11℃,中雨~阵雨,南风,2级,36,优,1,七台河
2022-08-30,2022-08-30,22℃,10℃,多云,南风,1级,21,优,1,七台河
2022-08-31,2022-08-31,24℃,12℃,多云~阵雨,南风,1级,33,优,1,七台河
2022-08-02,2022-08-02,25,15,,,,,,,
2022-08-26,2022-08-26,,,,,,,,,
2022-08-01,2022-08-01,31℃,21℃,多云,西南风,1级,30,优,1,鸡西
2022-08-02,2022-08-02,33℃,22℃,多云,西南风,1级,28,优,1,鸡西
2022-08-03,2022-08-03,33℃,21℃,多云,西风,2级,35,优,1,鸡西
2022-08-04,2022-08-04,33℃,23℃,多云~阵雨,西南风,2级,41,优,1,鸡西
2022-08-05,2022-08-05,30℃,21℃,小雨~多云,西南风,3级,30,优,1,鸡西
2022-08-06,2022-08-06,31℃,20℃,晴~多云,西南风,2级,22,优,1,鸡西
2022-08-07,2022-08-07,23℃,20℃,小雨,西南风,2级,31,优,1,鸡西
2022-08-08,2022-08-08,27℃,16℃,晴,西北风,3级,21,优,1,鸡西
2022-08-09,2022-08-09,26℃,17℃,晴,西南风,3级,24,优,1,鸡西
2022-08-10,2022-08-10,28℃,15℃,多云,西南风,3级,27,优,1,鸡西
2022-08-11,2022-08-11,27℃,16℃,大雨~多云,西南风,3级,25,优,1,鸡西
2022-08-12,2022-08-12,25℃,14℃,多云,西风,2级,22,优,1,鸡西
2022-08-13,2022-08-13,27℃,14℃,中雨~多云,西南风,2级,32,优,1,鸡西
2022-08-14,2022-08-14,25℃,15℃,多云,西风,1级,23,优,1,鸡西
2022-08-15,2022-08-15,20℃,17℃,多云,东风,2级,37,优,1,鸡西
2022-08-16,2022-08-16,27℃,16℃,多云~晴,西北风,2级,24,优,1,鸡西
2022-08-17,2022-08-17,30℃,17℃,晴~多云,西南风,2级,26,优,1,鸡西
2022-08-18,2022-08-18,30℃,19℃,多云~小雨,西南风,2级,29,优,1,鸡西
2022-08-19,2022-08-19,22℃,14℃,中雨~晴,西南风,2级,28,优,1,鸡西
2022-08-20,2022-08-20,25℃,14℃,多云,西风,4级,21,优,1,鸡西
2022-08-21,2022-08-21,22℃,15℃,小雨,西南风,2级,23,优,1,鸡西
2022-08-22,2022-08-22,20℃,13℃,小雨~阵雨,西南风,3级,20,优,1,鸡西
2022-08-23,2022-08-23,22℃,12℃,多云~晴,西风,5级,17,优,1,鸡西
2022-08-24,2022-08-24,24℃,13℃,多云,西风,2级,22,优,1,鸡西
2022-08-25,2022-08-25,23℃,12℃,多云,西南风,2级,25,优,1,鸡西
2022-08-26,2022-08-26,21℃,11℃,多云~小雨,西南风,3级,18,优,1,鸡西
2022-08-27,2022-08-27,12℃,11℃,中雨~小雨,西北风,2级,14,优,1,鸡西
2022-08-28,2022-08-28,23℃,12℃,多云,西风,2级,20,优,1,鸡西
2022-08-29,2022-08-29,22℃,12℃,多云~阵雨,西南风,1级,30,优,1,鸡西
2022-08-30,2022-08-30,22℃,11℃,多云,西南风,1级,29,优,1,鸡西
2022-08-31,2022-08-31,26℃,13℃,雾~多云,西南风,1级,39,优,1,鸡西
2022-08-02,2022-08-02,25,16,,,,,,,
2022-08-27,2022-08-27,,,,,,,,,
2022-08-01,2022-08-01,32℃,21℃,阴~阵雨,西南风,1级,20,优,1,牡丹江
2022-08-02,2022-08-02,34℃,22℃,多云,西南风,1级,23,优,1,牡丹江
2022-08-03,2022-08-03,33℃,21℃,多云,西南风,1级,24,优,1,牡丹江
2022-08-04,2022-08-04,33℃,22℃,多云,西南风,1级,26,优,1,牡丹江
2022-08-05,2022-08-05,29℃,22℃,多云~阵雨,西南风,3级,28,优,1,牡丹江
2022-08-06,2022-08-06,31℃,19℃,晴~多云,西南风,2级,22,优,1,牡丹江
2022-08-07,2022-08-07,23℃,21℃,小雨~阵雨,西南风,1级,18,优,1,牡丹江
2022-08-08,2022-08-08,28℃,14℃,晴,西北风,3级,22,优,1,牡丹江
2022-08-09,2022-08-09,28℃,16℃,晴,西南风,3级,21,优,1,牡丹江
2022-08-10,2022-08-10,29℃,16℃,多云,西南风,3级,26,优,1,牡丹江
2022-08-11,2022-08-11,25℃,14℃,多云,西南风,2级,25,优,1,牡丹江
2022-08-12,2022-08-12,28℃,15℃,晴,西北风,2级,20,优,1,牡丹江
2022-08-13,2022-08-13,29℃,15℃,多云,西风,1级,24,优,1,牡丹江
2022-08-14,2022-08-14,25℃,17℃,多云~小雨,西南风,1级,20,优,1,牡丹江
2022-08-15,2022-08-15,19℃,16℃,小雨,东北风,2级,17,优,1,牡丹江
2022-08-16,2022-08-16,28℃,15℃,多云~晴,西北风,1级,22,优,1,牡丹江
2022-08-17,2022-08-17,30℃,16℃,晴,西南风,1级,20,优,1,牡丹江
2022-08-18,2022-08-18,29℃,20℃,晴~小雨,西南风,2级,28,优,1,牡丹江
2022-08-19,2022-08-19,25℃,10℃,多云,西南风,3级,22,优,1,牡丹江
2022-08-20,2022-08-20,27℃,12℃,晴~多云,西风,3级,20,优,1,牡丹江
2022-08-21,2022-08-21,25℃,16℃,多云~阵雨,西南风,2级,21,优,1,牡丹江
2022-08-22,2022-08-22,24℃,12℃,小雨~多云,西南风,3级,20,优,1,牡丹江
2022-08-23,2022-08-23,23℃,11℃,多云~晴,西风,3级,20,优,1,牡丹江
2022-08-24,2022-08-24,24℃,11℃,多云,西南风,2级,21,优,1,牡丹江
2022-08-25,2022-08-25,24℃,9℃,中雨~阵雨,西南风,2级,18,优,1,牡丹江
2022-08-26,2022-08-26,19℃,9℃,小雨,西南风,2级,19,优,1,牡丹江
2022-08-27,2022-08-27,14℃,9℃,中雨~多云,西风,2级,20,优,1,牡丹江
2022-08-28,2022-08-28,24℃,13℃,晴~多云,西南风,2级,19,优,1,牡丹江
2022-08-29,2022-08-29,20℃,11℃,多云,南风,2级,24,优,1,牡丹江
2022-08-30,2022-08-30,24℃,11℃,多云,西南风,1级,20,优,1,牡丹江
2022-08-31,2022-08-31,25℃,12℃,雾~阵雨,西南风,2级,26,优,1,牡丹江
2022-08-02,2022-08-02,26,15,,,,,,,
2022-08-27,2022-08-27,,,,,,,,,
2022-09-01,2022-09-01,22℃,6℃,多云~晴,西南风,2级,13,优,1,大兴安岭
2022-09-02,2022-09-02,27℃,6℃,晴~多云,西南风,2级,18,优,1,大兴安岭
2022-09-03,2022-09-03,27℃,13℃,多云~阴,南风,2级,16,优,1,大兴安岭
2022-09-04,2022-09-04,22℃,12℃,多云~小雨,东南风,2级,21,优,1,大兴安岭
2022-09-05,2022-09-05,18℃,13℃,中雨,东南风,2级,17,优,1,大兴安岭
2022-09-06,2022-09-06,17℃,7℃,多云,西南风,2级,16,优,1,大兴安岭
2022-09-07,2022-09-07,20℃,5℃,晴~阴,西北风,3级,18,优,1,大兴安岭
2022-09-08,2022-09-08,21℃,2℃,晴,西北风,2级,20,优,1,大兴安岭
2022-09-09,2022-09-09,26℃,9℃,晴,西南风,3级,19,优,1,大兴安岭
2022-09-10,2022-09-10,29℃,11℃,晴~多云,西南风,2级,26,优,1,大兴安岭
2022-09-11,2022-09-11,21℃,10℃,雾~小雨,北风,2级,19,优,1,大兴安岭
2022-09-12,2022-09-12,18℃,2℃,多云~晴,西北风,2级,19,优,1,大兴安岭
2022-09-13,2022-09-13,20℃,7℃,晴,西南风,2级,17,优,1,大兴安岭
2022-09-14,2022-09-14,26℃,8℃,多云,西北风,2级,20,优,1,大兴安岭
2022-09-15,2022-09-15,22℃,6℃,多云,东风,2级,21,优,1,大兴安岭
2022-09-16,2022-09-16,20℃,7℃,多云,东北风,1级,17,优,1,大兴安岭
2022-09-17,2022-09-17,16℃,8℃,多云~小雨,东风,1级,12,优,1,大兴安岭
2022-09-18,2022-09-18,12℃,1℃,多云~晴,西北风,3级,19,优,1,大兴安岭
2022-09-19,2022-09-19,10℃,-2℃,晴,西北风,4级,21,优,1,大兴安岭
2022-09-20,2022-09-20,16℃,3℃,多云,西风,2级,18,优,1,大兴安岭
2022-09-21,2022-09-21,15℃,2℃,多云,西南风,2级,20,优,1,大兴安岭
2022-09-22,2022-09-22,13℃,1℃,阴~多云,东北风,1级,28,优,1,大兴安岭
2022-09-23,2022-09-23,12℃,-1℃,小雨~多云,东北风,1级,21,优,1,大兴安岭
2022-09-24,2022-09-24,21℃,1℃,多云,西南风,2级,16,优,1,大兴安岭
2022-09-25,2022-09-25,18℃,4℃,多云,西北风,2级,20,优,1,大兴安岭
2022-09-26,2022-09-26,11℃,0℃,多云,西北风,3级,17,优,1,大兴安岭
2022-09-27,2022-09-27,17℃,3℃,多云,西南风,3级,15,优,1,大兴安岭
2022-09-28,2022-09-28,15℃,0℃,晴~多云,西北风,2级,21,优,1,大兴安岭
2022-09-29,2022-09-29,14℃,1℃,多云~小雨,东南风,2级,19,优,1,大兴安岭
2022-09-30,2022-09-30,4℃,-3℃,小雨~晴,西北风,1级,24,优,1,大兴安岭
2022-09-10,2022-09-10,18,5,,,,,,,
2022-09-30,2022-09-30,,,,,,,,,
2022-09-01,2022-09-01,19℃,8℃,晴,西北风,3级,18,优,1,黑河
2022-09-02,2022-09-02,27℃,12℃,多云~晴,西南风,3级,25,优,1,黑河
2022-09-03,2022-09-03,28℃,13℃,多云~晴,南风,2级,26,优,1,黑河
2022-09-04,2022-09-04,25℃,15℃,多云~小雨,南风,3级,27,优,1,黑河
2022-09-05,2022-09-05,20℃,12℃,多云~中雨,东南风,3级,19,优,1,黑河
2022-09-06,2022-09-06,18℃,11℃,晴~中雨,东北风,3级,13,优,1,黑河
2022-09-07,2022-09-07,21℃,10℃,多云,西北风,4级,17,优,1,黑河
2022-09-08,2022-09-08,20℃,7℃,晴,西北风,3级,21,优,1,黑河
2022-09-09,2022-09-09,25℃,15℃,多云~晴,西南风,3级,18,优,1,黑河
2022-09-10,2022-09-10,30℃,15℃,晴,西南风,4级,27,优,1,黑河
2022-09-11,2022-09-11,21℃,12℃,多云~阵雨,北风,2级,28,优,1,黑河
2022-09-12,2022-09-12,14℃,6℃,小雨~多云,西北风,3级,21,优,1,黑河
2022-09-13,2022-09-13,19℃,10℃,多云~晴,西南风,2级,15,优,1,黑河
2022-09-14,2022-09-14,25℃,9℃,多云,西北风,3级,23,优,1,黑河
2022-09-15,2022-09-15,19℃,7℃,多云,东北风,3级,18,优,1,黑河
2022-09-16,2022-09-16,19℃,9℃,多云,东北风,2级,22,优,1,黑河
2022-09-17,2022-09-17,17℃,13℃,阴~小雨,东南风,3级,16,优,1,黑河
2022-09-18,2022-09-18,15℃,3℃,多云,西风,4级,13,优,1,黑河
2022-09-19,2022-09-19,5℃,1℃,多云,西北风,5级,25,优,1,黑河
2022-09-20,2022-09-20,14℃,7℃,晴~多云,西北风,4级,19,优,1,黑河
2022-09-21,2022-09-21,15℃,6℃,多云,西南风,3级,25,优,1,黑河
2022-09-22,2022-09-22,11℃,8℃,多云~中雨,东北风,3级,19,优,1,黑河
2022-09-23,2022-09-23,9℃,6℃,小雨~多云,北风,2级,14,优,1,黑河
2022-09-24,2022-09-24,18℃,7℃,阴~晴,西北风,3级,18,优,1,黑河
2022-09-25,2022-09-25,19℃,6℃,多云,西南风,3级,21,优,1,黑河
2022-09-26,2022-09-26,14℃,3℃,多云,西风,3级,19,优,1,黑河
2022-09-27,2022-09-27,18℃,6℃,多云,西南风,3级,21,优,1,黑河
2022-09-28,2022-09-28,14℃,2℃,多云,西北风,3级,23,优,1,黑河
2022-09-29,2022-09-29,11℃,3℃,多云,东风,2级,17,优,1,黑河
2022-09-30,2022-09-30,5℃,0℃,小雨~多云,西北风,2级,19,优,1,黑河
2022-09-10,2022-09-10,18,8,,,,,,,
2022-09-23,2022-09-23,,,,,,,,,
2022-09-01,2022-09-01,22℃,12℃,多云~晴,西南风,3级,21,优,1,齐齐哈尔
2022-09-02,2022-09-02,26℃,14℃,多云,西南风,3级,27,优,1,齐齐哈尔
2022-09-03,2022-09-03,28℃,17℃,多云,南风,4级,32,优,1,齐齐哈尔
2022-09-04,2022-09-04,25℃,15℃,多云~小雨,东南风,4级,39,优,1,齐齐哈尔
2022-09-05,2022-09-05,20℃,9℃,多云~晴,南风,4级,27,优,1,齐齐哈尔
2022-09-06,2022-09-06,17℃,10℃,多云~晴,东南风,3级,22,优,1,齐齐哈尔
